Zoning,ParcelID,plu,ValueTotal,ValueLand,ValueBuilding,Use,geometry,OSMArea,ParcelArea,missing_valuation,missing_perc,taxCurrent,taxPotential
D-1-200,23629,021-0070-0000,919700.0,904700.0,0.0,Paid Prkg Lot,"POLYGON ((-7949522.205444046 5133617.876244669, -7949520.500882491 5133617.519664054, -7949487.556977369 5133556.062324612, -7949487.552028455 5133556.054250695, -7949487.569723525 5133556.04458644, -7949529.036752964 5133533.460614739, -7949546.872314873 5133568.002102253, -7949535.02737737 5133574.453170571, -7949535.338954066 5133575.034311282, -7949525.959242586 5133580.142703293, -7949540.188820687 5133606.687389981, -7949533.737273054 5133615.65478464, -7949533.729357158 5133615.665669438, -7949533.727477465 5133615.669567454, -7949522.205444046 5133617.876244669))",1432.9414033450987,1433.2016116901286,778616.9416265913,0.8465988274726446,33753.0,28575.250223684172
D-1-200,40754,021-0415-0000,308300.0,302300.0,0.0,Paid Prkg Lot,"POLYGON ((-7949570.524398849 5133501.510302165, -7949573.99165122 5133507.704083938, -7949574.518317883 5133508.684987329, -7949574.51992151 5133508.689023348, -7949529.036752964 5133533.460614739, -7949487.569723525 5133556.04458644, -7949487.552028455 5133556.054250695, -7949486.654810464 5133556.541754019, -7949485.762551239 5133557.027648643, -7949485.757321943 5133557.031677638, -7949485.755852461 5133557.027507241, -7949481.875900647 5133549.790759822, -7949481.880994716 5133549.787941011, -7949481.893595711 5133549.781095581, -7949570.524398849 5133501.510302165))",460.701243691188,460.947182386494,250419.25886332607,0.8122583810033281,11314.64,9190.411168035496
D-1-200,17356,021-0056-0000,146400.0,143400.0,0.0,Comm OBY,"POLYGON ((-7949567.180966801 5133599.077822556, -7949576.119034233 5133585.554528573, -7949582.876127325 5133590.364116111, -7949609.247714694 5133609.109581315, -7949611.672186574 5133610.83310701, -7949602.687234226 5133623.626389416, -7949567.180966801 5133599.077822556))",383.41462553848453,397.21926325486027,215797.7254476718,1.4740281792873757,0.0,0.0
D-1-200,17356,021-0056-0000,146400.0,143400.0,0.0,Comm OBY,"POLYGON ((-7949611.672186574 5133610.83310701, -7949609.247714694 5133609.109581315, -7949609.518176864 5133608.829366678, -7949611.903308091 5133610.504022822, -7949611.672186574 5133610.83310701))",0.643243666679025,397.21926325486027,215797.7254476718,1.4740281792873757,0.0,0.0
D-1-200,17356,021-0056-0000,146400.0,143400.0,0.0,Comm OBY,"POLYGON ((-7949582.993176372 5133590.205484934, -7949582.876127325 5133590.364116111, -7949576.119034233 5133585.554528573, -7949576.205187053 5133585.439445728, -7949582.993176372 5133590.205484934))",0.7845684665509332,397.21926325486027,215797.7254476718,1.4740281792873757,0.0,0.0
D-1-200,23786,021-0055-0000,294500.0,203100.0,91100.0,Industrial Mdl 96,"POLYGON ((-7949593.328194822 5133636.952236882, -7949587.829844664 5133632.470515265, -7949596.813327571 5133620.162701524, -7949567.046495734 5133599.28127705, -7949567.180966801 5133599.077822556, -7949602.687234226 5133623.626389416, -7949593.328194822 5133636.952236882))",69.03013798009698,403.36305979115565,18809.531337571156,0.06386937635847591,11131.12,710.9376925713584
D-1-200,23807,021-0054-0000,656800.0,381300.0,253500.0,Industrial Mdl 96,"POLYGON ((-7949576.441860757 5133659.655305618, -7949586.275195996 5133646.994604797, -7949577.281717903 5133659.799889969, -7949577.074416469 5133660.095054043, -7949576.441860757 5133659.655305618))",3.423077844698218,913.7531742694008,956.5031051100676,0.0014563080163064368,25972.6,37.824105584320556
D-1-200,23807,021-0054-0000,656800.0,381300.0,253500.0,Industrial Mdl 96,"POLYGON ((-7949571.663638187 5133666.881998599, -7949576.441860757 5133659.655305618, -7949577.074416469 5133660.095054043, -7949572.097223712 5133667.181776315, -7949571.663638187 5133666.881998599))",3.118996957185673,913.7531742694008,871.5344522467212,0.0013269403962343502,25972.6,34.464092135236285
D-1-200,41517,021-0395-0000,387600.0,376600.0,0.0,Comm OBY,"POLYGON ((-7949586.275195996 5133646.994604797, -7949593.785437422 5133637.324936445, -7949593.328194822 5133636.952236882, -7949602.687234226 5133623.626389416, -7949611.672186574 5133610.83310701, -7949620.824941735 5133617.33967366, -7949621.464632882 5133618.465734989, -7949621.472536627 5133618.542560033, -7949621.502955876 5133618.933661306, -7949621.65342153 5133620.647100726, -7949621.80174697 5133622.754163798, -7949621.914511681 5133624.808657617, -7949621.466799806 5133644.093203737, -7949621.280253161 5133645.956184406, -7949621.037233174 5133648.054381459, -7949620.761793975 5133650.14864593, -7949620.71748343 5133650.449545526, -7949614.947272623 5133673.770515692, -7949614.056093742 5133677.368812778, -7949613.909548431 5133677.769388851, -7949613.55349401 5133678.763248229, -7949612.804152536 5133680.737077613, -7949612.024275301 5133682.699041775, -7949611.504090824 5133683.961159522, -7949611.502612819 5133683.965326945, -7949611.423888832 5133683.909705598, -7949577.281717903 5133659.799889969, -7949586.275195996 5133646.994604797))",985.1575229051755,999.783806997754,543153.596634867,1.4013250687174073,0.0,0.0
D-1-200,41517,021-0395-0000,387600.0,376600.0,0.0,Comm OBY,"POLYGON ((-7949620.824941735 5133617.33967366, -7949611.672186574 5133610.83310701, -7949611.903308091 5133610.504022822, -7949611.913484635 5133610.509815886, -7949620.949075379 5133616.855273633, -7949620.824941735 5133617.33967366))",2.6918588904892924,999.783806997754,543153.596634867,1.4013250687174073,0.0,0.0
D-1-200,42730,021-0011-0000,205900.0,200700.0,0.0,Acc Ind Lnd,"POLYGON ((-7949611.481558433 5133684.014568766, -7949577.074416469 5133660.095054043, -7949577.281717903 5133659.799889969, -7949611.423888832 5133683.909705598, -7949611.502612819 5133683.965326945, -7949611.481558433 5133684.014568766))",4.804317343996887,510.57280913978747,277379.42511892074,1.3471560229185078,7556.56,10179.86531654508
D-1-200,42730,021-0011-0000,205900.0,200700.0,0.0,Acc Ind Lnd,"POLYGON ((-7949577.074416469 5133660.095054043, -7949611.481558433 5133684.014568766, -7949610.673184773 5133685.905186043, -7949610.40261345 5133686.498243268, -7949609.813622728 5133687.833314759, -7949608.924464496 5133689.747830897, -7949608.005710469 5133691.648330982, -7949607.057763124 5133693.534277483, -7949606.565912296 5133694.468020559, -7949606.080622992 5133695.405132461, -7949605.074692276 5133697.26062734, -7949604.040373444 5133699.100224595, -7949602.976195577 5133700.921098568, -7949602.362369603 5133701.879303046, -7949601.82421077 5133701.512350573, -7949565.583719469 5133676.455804355, -7949572.097223712 5133667.181776315, -7949577.074416469 5133660.095054043))",482.1990874865206,510.57280913978747,277379.42511892074,1.3471560229185078,7556.56,10179.86531654508
D-1-100,42730,021-0011-0000,205900.0,200700.0,0.0,Acc Ind Lnd,"POLYGON ((-7949565.056888387 5133677.246078699, -7949602.112296882 5133702.269675543, -7949601.848035282 5133702.682197363, -7949565.056888387 5133677.246078699))",6.078199854866,510.57280913978747,462011.06424488703,2.2438614096400538,7556.56,16955.873373629645
D-1-100,42730,021-0011-0000,205900.0,200700.0,0.0,Acc Ind Lnd,"POLYGON ((-7949602.112296882 5133702.269675543, -7949565.056888387 5133677.246078699, -7949565.03789964 5133677.232950485, -7949565.583719469 5133676.455804355, -7949601.82421077 5133701.512350573, -7949602.362369603 5133701.879303046, -7949602.112296882 5133702.269675543))",17.491204453433003,510.57280913978747,462011.06424488703,2.2438614096400538,7556.56,16955.873373629645
D-1-200,43293,0,0.0,0.0,0.0,0,"MULTIPOLYGON (((-7949614.035634506 5133677.451420653, -7949613.733890172 5133678.669768083, -7949611.726346233 5133683.443760462, -7949612.039295649 5133682.684667571, -7949612.819172882 5133680.722703407, -7949613.56851435 5133678.748874025, -7949613.924568769 5133677.75501465, -7949614.035634506 5133677.451420653)), ((-7949621.462700648 5133644.269769122, -7949621.38153919 5133647.765684509, -7949620.749357395 5133650.320723088, -7949620.776814261 5133650.134271758, -7949621.052253458 5133648.040007288, -7949621.295273435 5133645.941810236, -7949621.462700648 5133644.269769122)), ((-7949621.484780733 5133618.501201657, -7949622.038324186 5133619.475615298, -7949621.919250787 5133624.604527563, -7949621.816901193 5133622.739789803, -7949621.668575744 5133620.632726735, -7949621.51797611 5133618.919287179, -7949621.487556866 5133618.528185908, -7949621.484780733 5133618.501201657)))",1.4184661869616764,5838.953677028044,0.0,0.0,0.0,0.0
D-1-200,43293,0,0.0,0.0,0.0,0,"POLYGON ((-7949605.49375645 5133566.341595233, -7949607.84508911 5133569.258708014, -7949613.199556617 5133580.715070256, -7949619.745142676 5133598.295459856, -7949622.038324186 5133612.604755783, -7949620.954728573 5133616.833213488, -7949612.509560815 5133610.903646137, -7949612.335511807 5133610.78135993, -7949612.24969257 5133610.720755983, -7949612.154606551 5133610.153284765, -7949616.870094135 5133603.450740971, -7949616.968979106 5133603.310175171, -7949618.57891178 5133601.021747984, -7949618.423764981 5133600.359407315, -7949618.079911394 5133598.966913653, -7949617.91420335 5133598.281835127, -7949617.373014893 5133596.212165423, -7949616.800332801 5133594.151205227, -7949616.196156671 5133592.099357966, -7949615.560754214 5133590.056892852, -7949614.89425874 5133588.024482418, -7949614.19680371 5133586.002664718, -7949613.468522839 5133583.99170882, -7949612.70968342 5133581.992287391, -7949611.920419177 5133580.004669514, -7949611.100863562 5133578.029393235, -7949610.251149881 5133576.067131069, -7949609.37167996 5133574.118017891, -7949608.462587097 5133572.182726232, -7949607.524004882 5133570.261659644, -7949606.556200878 5133568.35522182, -7949605.559442502 5133566.463950935, -7949605.49375645 5133566.341595233))",68.22399640623884,5838.953677028044,0.0,0.0,0.0,0.0
D-1-200,43293,0,0.0,0.0,0.0,0,"POLYGON ((-7949611.472363671 5133684.055740884, -7949611.288481504 5133684.607342253, -7949611.249036078 5133684.579111625, -7949611.399854317 5133684.225444171, -7949611.472363671 5133684.055740884))",0.007493804887732431,5838.953677028044,0.0,0.0,0.0,0.0
D-1-200,43303,024-0672-0000,5432200.0,1590800.0,3652100.0,Public School,"POLYGON ((-7949722.32605344 5133858.136489742, -7949677.775993226 5133827.306511266, -7949709.390728611 5133782.152124262, -7949717.149697118 5133765.049377034, -7949721.724928191 5133750.336557816, -7949740.22622756 5133726.064189783, -7949758.326776763 5133705.974184061, -7949774.434707082 5133693.457160934, -7949789.151143764 5133685.49586477, -7949791.544512816 5133690.066514288, -7949799.292349376 5133691.664748462, -7949805.860199332 5133683.509275956, -7949811.426173872 5133689.678158361, -7949818.784392213 5133693.457160934, -7949827.144485972 5133699.820227919, -7949833.288256656 5133704.806787643, -7949822.347600197 5133720.237896174, -7949822.343440798 5133720.243943723, -7949821.220271159 5133721.828365788, -7949820.264941441 5133721.971501181, -7949787.88210157 5133700.178710692, -7949778.342021208 5133714.174486131, -7949772.976421751 5133709.84281385, -7949769.792684316 5133713.816002831, -7949768.757413052 5133713.547140365, -7949761.76654903 5133722.927457484, -7949764.5272724 5133725.182917272, -7949755.922275762 5133737.759729276, -7949758.916770066 5133739.53721354, -7949750.400829019 5133753.577857164, -7949744.679007192 5133749.21629332, -7949733.858752687 5133763.466067486, -7949725.509790878 5133786.528640041, -7949752.159676975 5133803.840542892, -7949754.15229586 5133813.788553011, -7949722.32605344 5133858.136489742))",3412.935951392909,12302.05782238373,1402206.3786479179,0.2581286363992338,0.0,0.0
D-1-200,40105,024-0022-0000,27589600.0,7642100.0,19267700.0,Mun Com Bldg Mdl 94,"POLYGON ((-7949873.1615809 5133838.027784965, -7949875.123186504 5133834.775004683, -7949798.70315589 5133781.864107718, -7949807.526075635 5133769.419997985, -7949807.953005759 5133769.829181044, -7949819.630420343 5133771.203375135, -7949823.125852354 5133769.620064565, -7949825.496957508 5133760.448817932, -7949827.745611223 5133750.829474235, -7949828.135229439 5133748.723376983, -7949850.621766579 5133717.923624759, -7949855.965102139 5133709.61876189, -7949854.451157064 5133708.588122935, -7949858.937332543 5133702.583532978, -7949863.234264889 5133701.508084428, -7949910.133166359 5133734.802235178, -7949905.257372662 5133753.637604627, -7949899.390835496 5133749.843641419, -7949894.871264171 5133755.011796392, -7949861.764847607 5133731.904489322, -7949865.98385631 5133725.84013744, -7949857.813005686 5133719.969967972, -7949855.441900532 5133724.092529367, -7949861.208250155 5133728.11053474, -7949846.057667458 5133749.649462242, -7949839.478685552 5133745.183342222, -7949837.597386157 5133744.989163133, -7949835.816274307 5133745.885374328, -7949834.792134989 5133747.095259568, -7949833.745731777 5133750.963905988, -7949829.059181214 5133770.54615185, -7949828.925597826 5133772.950991818, -7949829.782757903 5133774.399870856, -7949831.263307132 5133775.4902645, -7949836.150232777 5133776.685216583, -7949892.533554865 5133790.666167034, -7949895.272014338 5133796.192830432, -7949887.257011001 5133828.113108275, -7949885.642878384 5133833.819037206, -7949881.290286294 5133842.721488087, -7949880.87653745 5133843.407291318, -7949873.1615809 5133838.027784965))",2891.8458985520138,10981.494989286166,7468914.156334434,0.2707148402417735,0.0,0.0
D-1-200,40105,024-0022-0000,27589600.0,7642100.0,19267700.0,Mun Com Bldg Mdl 94,"POLYGON ((-7949883.071398146 5133844.932165088, -7949887.913795996 5133834.90943762, -7949890.062262168 5133827.918927509, -7949891.665262837 5133823.721636496, -7949896.017854926 5133824.035312986, -7949904.043990212 5133825.977120051, -7949902.196086666 5133833.385864469, -7949901.606093365 5133837.956584654, -7949904.478136227 5133840.092575555, -7949907.606213918 5133836.253767074, -7949909.39845772 5133834.999059578, -7949914.853112769 5133838.315072604, -7949919.606455024 5133831.593425774, -7949934.423079249 5133840.451063581, -7949924.927526684 5133854.178177837, -7949924.927526684 5133859.241829962, -7949920.485879002 5133860.511477672, -7949915.834806676 5133867.782971226, -7949883.462410323 5133845.210373816, -7949883.071398146 5133844.932165088))",629.4991876488683,10981.494989286166,1625838.8444508233,0.05892940979393769,0.0,0.0
D-1-200,42054,024-0625-0000,1805000.0,841900.0,944700.0,Religious Mdl 94,"POLYGON ((-7950071.635483601 5133794.430272573, -7950049.716675865 5133824.871783672, -7950052.210232458 5133826.75384299, -7950043.026374467 5133838.330009598, -7950042.764403087 5133838.4295937, -7950023.308416294 5133824.443700455, -7950022.93320638 5133823.497581866, -7950025.738457548 5133823.691762548, -7950025.337707381 5133821.092729187, -7950020.450481515 5133822.38927513, -7949999.827963931 5133807.564746685, -7950020.929455545 5133778.402960468, -7950027.141083132 5133783.212644972, -7950035.957586803 5133771.576797477, -7950036.167724218 5133771.711401555, -7950064.341122667 5133791.802193427, -7950064.343136029 5133791.798429855, -7950065.077720022 5133790.866907312, -7950065.411724527 5133790.443657874, -7950071.635483601 5133794.430272573))",1375.3714285978274,2360.2586297353446,1714787.62723725,0.95002084611482,0.0,0.0
D-1-200,42054,024-0625-0000,1805000.0,841900.0,944700.0,Religious Mdl 94,"POLYGON ((-7950042.881638117 5133838.51386766, -7950043.026374467 5133838.330009598, -7950052.210232458 5133826.75384299, -7950053.490406604 5133827.38119617, -7950054.080399903 5133826.649284127, -7950072.915657746 5133839.734087533, -7950071.056622248 5133839.719150538, -7950053.145316181 5133853.102712245, -7950051.446995291 5133853.939246346, -7950043.783724543 5133839.162328981, -7950042.881638117 5133838.51386766))",226.26420564274343,2360.2586297353446,282102.0215014914,0.1562892085880839,0.0,0.0
D-1-200,42054,024-0625-0000,1805000.0,841900.0,944700.0,Religious Mdl 94,"POLYGON ((-7950085.615476592 5133831.569358444, -7950085.606079697 5133831.548614813, -7950086.240600794 5133830.667332586, -7950090.593192884 5133827.978675435, -7950091.898693849 5133827.241692398, -7950085.615476592 5133831.569358444))",0.9120300326929733,2360.2586297353446,1137.1021552520608,0.0006299734932144381,0.0,0.0
D-1-200,42593,024-0153-0000,422300.0,411500.0,0.0,Religious Lnd,"POLYGON ((-7950112.512000621 5133846.052440796, -7950069.987955138 5133872.281866803, -7950064.833862714 5133869.115212465, -7950054.792844643 5133855.089336282, -7950058.232616912 5133851.653821291, -7950086.64135096 5133833.833974194, -7950085.615476592 5133831.569358444, -7950091.898693849 5133827.241692398, -7950099.298377065 5133823.064409604, -7950100.761405282 5133824.975794529, -7950107.566111874 5133834.953438214, -7950106.534143965 5133835.462106371, -7950106.445088373 5133837.538348726, -7950112.512000621 5133846.052440796))",730.3604028266446,859.8364363846784,467124.2419323303,1.1061431255797545,0.0,0.0
D-1-200,18963,024-0123-0000,194100.0,190300.0,0.0,Religious Lnd,"POLYGON ((-7950103.429552731 5133872.486578857, -7950114.862218948 5133864.446789953, -7950122.754831639 5133859.449865785, -7950133.433061557 5133874.892127392, -7950113.030836249 5133888.1529968, -7950103.429552731 5133872.486578857))",247.27081862759312,262.76494029540413,142752.58450081645,0.7354589618795283,0.0,0.0
D-1-200,21184,024-0623-0000,215500.0,213500.0,0.0,Religious Lnd,"POLYGON ((-7950133.433061557 5133874.892127392, -7950145.989998806 5133893.051221203, -7950124.452014488 5133906.788569688, -7950113.030836249 5133888.1529968, -7950133.433061557 5133874.892127392))",303.98887808352214,318.6442705470652,173110.20681006176,0.8032956232485464,0.0,0.0
D-1-200,24233,024-0120-0000,384600.0,380600.0,0.0,Religious Lnd,"POLYGON ((-7950110.547453516 5133915.657113368, -7950106.623199559 5133910.670165512, -7950104.441337539 5133905.561674847, -7950099.977425957 5133907.51843557, -7950098.541404525 5133905.740920091, -7950096.938403858 5133906.995636865, -7950080.57150014 5133886.156713859, -7950087.589842559 5133881.713309098, -7950087.821337563 5133881.60259132, -7950090.14791492 5133880.706367411, -7950093.799194218 5133878.555430382, -7950099.621203586 5133875.164718129, -7950103.429552731 5133872.486578857, -7950113.030836249 5133888.1529968, -7950124.452014488 5133906.788569688, -7950110.547453516 5133915.657113368))",502.77973845299266,819.6745240542065,445305.43772951426,1.1578404517148058,0.0,0.0
D-1-200,39376,024-0622-0000,10599100.0,1201800.0,9225900.0,Religious Mdl 94,"POLYGON ((-7950164.687445956 5133919.856493298, -7950146.453313363 5133933.44928718, -7950128.041069585 5133906.995636865, -7950112.512000621 5133918.153661139, -7950110.547453516 5133915.657113368, -7950124.452014488 5133906.788569688, -7950145.989998806 5133893.051221203, -7950150.561002574 5133899.661520906, -7950164.687445956 5133919.856493298))",450.33904568801495,4699.61358660429,1103586.5581214335,0.10412077988899374,0.0,0.0
D-1-200,39376,024-0622-0000,10599100.0,1201800.0,9225900.0,Religious Mdl 94,"POLYGON ((-7950219.189468647 5133994.990529763, -7950192.706561787 5134016.007253547, -7950185.348343447 5134007.029955082, -7950183.110821682 5134007.97100261, -7950178.324083577 5134001.906475702, -7950187.051531657 5133994.900906308, -7950180.773112374 5133987.46216233, -7950180.494813648 5133984.668900521, -7950190.012630112 5133983.772666961, -7950194.777104317 5133980.635850157, -7950205.897921448 5133977.767904261, -7950219.189468647 5133994.990529763))",484.47424406825473,4699.61358660429,1187237.1907990603,0.11201301910530707,0.0,0.0
D-1-200,22666,025-0440-8LAW,7217500.0,848400.0,6186700.0,8 Law mdl 96,"POLYGON ((-7950212.370232862 5134031.80201068, -7950212.176340728 5134031.571907461, -7950212.182917992 5134031.566756406, -7950212.370232862 5134031.80201068))",0.000697232271015924,4136.735793382815,1.5451926083994862,2.140897275233095e-07,131627.52,0.02818009989136897
D-1-200,22666,025-0440-8LAW,7217500.0,848400.0,6186700.0,8 Law mdl 96,"POLYGON ((-7950247.531411004 5134120.598629611, -7950220.770205417 5134086.332205923, -7950225.445624031 5134082.657609794, -7950226.002221485 5134081.372995223, -7950225.156193354 5134078.968077707, -7950218.499287805 5134071.051272767, -7950213.545570465 5134075.427920725, -7950206.610366187 5134067.929364697, -7950203.092670279 5134071.006460683, -7950200.387606652 5134067.645554922, -7950199.107432508 5134068.078738268, -7950194.00899983 5134063.821592474, -7950186.372482762 5134053.918134328, -7950211.141069463 5134034.947737847, -7950269.049468576 5134103.59983914, -7950247.531411004 5134120.598629611))",1309.9092331363881,4136.735793382815,2902995.384547195,0.4022161946030059,131627.52,52942.720199431045
D-1-200,22666,025-0440-8LAW,7217500.0,848400.0,6186700.0,8 Law mdl 96,"POLYGON ((-7950239.004338012 5134127.484791473, -7950233.883641432 5134121.33056415, -7950240.395831644 5134116.625271668, -7950245.460868475 5134122.18199828, -7950239.004338012 5134127.484791473))",35.22119985037175,4136.735793382815,78056.5385885768,0.010814899700530211,131627.52,1423.5384266295343
D-1-200,22903,025-0437-0000,777100.0,761800.0,0.0,Paid Prkg Lot,"POLYGON ((-7950289.699234116 5134085.54052452, -7950287.406052606 5134087.467447283, -7950287.406052606 5134088.87156179, -7950286.755821519 5134089.450676529, -7950280.704304036 5134094.313153136, -7950279.324257574 5134093.621652817, -7950270.541149751 5134100.836418228, -7950212.370232862 5134031.80201068, -7950212.182917992 5134031.566756406, -7950235.211286792 5134013.531807356, -7950253.278636579 5134036.022155691, -7950251.728155805 5134038.263820187, -7950289.699234116 5134085.54052452))",1332.1676012516407,1536.0994499744747,834518.3580717378,1.0738879913418322,28519.6,30626.855957872518
D-1-200,22901,0,0.0,0.0,0.0,0,"POLYGON ((-7950042.606688932 5134011.664318711, -7950036.436260614 5134005.028362227, -7950037.774072452 5134003.859661566, -7950042.606688932 5134011.664318711))",4.465350547328081,4800.015255344189,0.0,0.0,0.0,0.0
D-1-200,22901,0,0.0,0.0,0.0,0,"POLYGON ((-7949991.062436165 5134076.458599205, -7949988.201525251 5134078.221209036, -7949946.189549427 5134029.450811099, -7949986.821163567 5133995.782203672, -7950029.000118627 5134041.311032, -7949991.062436165 5134076.458599205))",1899.5071343711597,4800.015255344189,0.0,0.0,0.0,0.0
D-1-200,24439,025-0434-0000,890700.0,826500.0,0.0,Mun Lnd Com,"POLYGON ((-7950136.191859906 5134018.516479037, -7950137.32511512 5134020.24944078, -7950135.62192691 5134023.670079031, -7950114.850428013 5134040.704526851, -7950111.820020499 5134036.853367955, -7950111.822837155 5134036.850277485, -7950136.191859906 5134018.516479037))",70.38910606566884,2246.6255147702664,1220526.5979486613,1.370300435554801,0.0,0.0
D-1-200,24512,025-0433-8LAW,5827400.0,1464800.0,4153000.0,8 Law mdl 94,"POLYGON ((-7950102.107915201 5134057.577241443, -7950094.066360995 5134061.177681826, -7950087.088104232 5134055.460504054, -7950095.475925034 5134049.150184789, -7950095.48315272 5134049.157992042, -7950102.107915201 5134057.577241443))",50.967891499529784,3406.9664033810573,99350.9587903166,0.017048934137062256,138090.28,2354.2920886884854
D-1-200,24512,025-0433-8LAW,5827400.0,1464800.0,4153000.0,8 Law mdl 94,"POLYGON ((-7950056.226182245 5134153.661698151, -7950038.740574071 5134136.447265527, -7950038.974345003 5134128.007602225, -7950077.301645682 5134091.515480089, -7950106.022074307 5134121.704000163, -7950122.886977162 5134105.646264859, -7950131.756493726 5134095.256744071, -7950136.441984586 5134101.211372921, -7950094.98371392 5134135.755567651, -7950085.193841275 5134125.765980189, -7950056.226182245 5134153.661698151))",1225.4739958143718,3406.9664033810573,2388798.376285225,0.409925245613005,138090.28,56606.69194576863
D-1-200,40062,024-0615-0000,10030200.0,1201800.0,8738400.0,Religious Mdl 94,"MULTIPOLYGON (((-7950004.925372028 5133929.265900426, -7950008.706575457 5133926.115150939, -7950020.818136054 5133947.400592417, -7950046.824808829 5133990.86110312, -7950033.389771126 5133973.88970749, -7950033.38816723 5133973.885671352, -7950004.925372028 5133929.265900426)), ((-7950052.237765566 5133997.698838701, -7950054.225115241 5133997.096681236, -7950054.994435188 5133998.412480678, -7950053.403999901 5133999.165295244, -7950053.401316959 5133999.168654781, -7950052.237765566 5133997.698838701)))",127.78763838696442,2881.105861146228,405568.62989908195,0.04043475004477298,0.0,0.0
D-1-200,39374,0,0.0,0.0,0.0,0,"MULTIPOLYGON (((-7949990.017381828 5133891.757187787, -7949991.485450231 5133892.954768056, -7949988.268316947 5133898.2126229, -7949984.822168346 5133896.110752513, -7949990.017381828 5133891.757187787)), ((-7950016.773859768 5133846.684000367, -7950017.467419382 5133847.277275718, -7950004.333681853 5133864.097365696, -7950016.773859768 5133846.684000367)))",15.80686246996185,1797.0197665262508,0.0,0.0,0.0,0.0
D-1-200,40795,024-0618-0000,696200.0,672300.0,0.0,Religious Lnd,"POLYGON ((-7949987.923226525 5133826.903212789, -7950010.164860786 5133840.824488626, -7950008.127714104 5133847.277275722, -7950013.905195676 5133844.230125718, -7950016.773859768 5133846.684000367, -7950004.333681853 5133864.097365696, -7950003.541351083 5133865.112084899, -7950000.146106615 5133864.260673654, -7949998.788008826 5133867.651382041, -7950003.47455939 5133870.743350652, -7950004.732469636 5133871.564888375, -7949997.262931801 5133882.095514501, -7949991.830540652 5133887.353363375, -7949988.769254655 5133887.696916102, -7949985.040051715 5133887.696916102, -7949990.017381828 5133891.757187787, -7949984.822168346 5133896.110752513, -7949982.145744952 5133894.478350693, -7949976.034304908 5133902.469694986, -7949957.02093588 5133890.923324911, -7949957.711116724 5133888.42883282, -7949954.070969374 5133885.590788719, -7949957.043199779 5133880.855738057, -7949948.810873399 5133877.019301781, -7949985.213932716 5133825.382443826, -7949987.923226525 5133826.903212789))",1479.8874963358448,1717.479996469019,933057.1576587677,1.3402142454162131,0.0,0.0
D-1-200,39375,024-0613-0000,7771600.0,1016600.0,6353900.0,Office,"POLYGON ((-7949947.725758399 5133936.81014579, -7949942.538270131 5133930.790475429, -7949945.488236634 5133927.369870386, -7949945.254465704 5133925.846282505, -7949932.742154939 5133916.406017923, -7949926.352416167 5133910.386360401, -7949930.738404105 5133904.008216243, -7949933.799690101 5133902.604128872, -7949937.584552789 5133899.288093559, -7949955.395671315 5133912.746424191, -7949964.245570834 5133921.469702987, -7949955.273219876 5133928.788898529, -7949947.725758399 5133936.81014579))",341.3148539684292,3260.5543948494615,742892.2567880437,0.09559064501364502,292906.4,27999.111704624716
D-1-200,24359,024-0382-0000,488000.0,292200.0,195800.0,Office,"POLYGON ((-7949928.111264121 5133953.91320012, -7949921.454358571 5133949.59635645, -7949927.487874974 5133940.200879899, -7949933.977801286 5133946.743357031, -7949928.111264121 5133953.91320012))",48.15481263821246,803.9358150569338,15066.297877668543,0.03087356122473062,18474.8,570.3828689146533
D-1-200,24359,024-0382-0000,488000.0,292200.0,195800.0,Office,"POLYGON ((-7949917.034974788 5133971.120845472, -7949910.834479151 5133978.679074476, -7949906.303775876 5133978.783634996, -7949904.121913857 5133977.394473868, -7949892.834117489 5133963.861366316, -7949896.240493908 5133958.379417596, -7949915.164807342 5133969.970680708, -7949917.034974788 5133971.120845472))",129.96619435380472,803.9358150569338,40662.797566521105,0.08332540484942849,18474.8,1539.4201895122214
