BUS_LIC_ID,LIC_NUMBER,DBA,EXPIRATION_DATE,PERMIT_DATE,LAST_FEE,PRIMARY_LICENSE,PRIMARY_LIC_DESC,PRIMARY_LIC_LEGAL,PRIMARY_LIC_PURPOSE,CITY_STATE,Amusement Center,Bingo,Employment Agency,Entertainment,Expansion of Premises,1-4 Extended Hours,Food Dispenser,Frozen Desserts,Junk Shop,Laundry/Dry Cleaning,Class A Liquor,Class B Limited Liquor,Class B Tavern,Class BV Food and Liquor,Class C Neighborhood Bar,Class D Social Club,Class E Pharmacy,Class ED Restaurant in certain areas of the city,Class F One day beer and wine,Class J Convention Center,Class RBH Hotel Room,BX Rider 2AM Closing,EDX Rider 2AM Closing,Class N Night Club,Class T Theatre,Mechanical Device,Motor Vehicle Repair,Parking,Pawnbroker,RevolSale,Second Hand Auto Sales,Second Hand Store,Petroleum Storage,Sunday/Holiday Sales,Tavern1,Tavern3,Tobacco,Valet,Yard Sale,LOCATION,ADDRESS,ZipCode,NOTES,Geolocation
81681,BV200501652,PATRICK'S PUB,01-Dec-2019 00:00:00,19-Nov-2018 00:00:00,2800,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81681,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,381 Smith St,"Renewal-112059
sbodden - 11/19/2018 10:00:05 AM",,
70072,PK200500725,Beneficent Congregational Church Lot,01-May-2019 00:00:00,01-May-2018 00:00:00,220,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,70072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,300 Weybosset St,"renewal, no tax required per stacey
 - 5/1/2018 3:35:46 PM",,
30225,ET200502104,,26-Apr-6607 00:00:00,08-Mar-2007 00:00:00,0,Entertain,Entertainment,Entertainment License,To have entertainment at,30225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 Valley Street,1 Valley St,"Bingo April 13,17,189,24,26, 20072007
 - 3/8/2007 3:36:13 PM
Rauthier - 4/13/2007 1:44:43 PM",,
79290,FD200503383,California Taco Shop 3,31-Jan-2019 00:00:00,21-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,79290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,977 Manton Ave,"Renewal
bcarvalho - 2/21/2018 9:23:09 AM",,
84446,BV200501758,IVY TAVERN,01-Dec-2019 00:00:00,28-Nov-2018 00:00:00,2200,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,84446,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,758 Hope St,"Renewal
Lwilson - 11/28/2018 1:07:53 PM",,
58924,FD200502298,ALDI,31-Jan-2019 00:00:00,29-Jun-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,58924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,539 Smith St,"renewal
 - 6/29/2018 12:08:53 PM",,
78257,FD200503310,Piemont,31-Jan-2019 00:00:00,04-Apr-2018 00:00:00,110,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,78257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,114 Doyle Ave,"RENEWAL - NO HOLIDAY LICENSE AT THIS LOCATION

 - 4/4/2018 11:23:42 AM",,
26796,PK200500543,Train Station Garage,01-Apr-2019 00:00:00,23-Oct-2018 00:00:00,1650,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,26796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,100 Gaspee St,"318 Spaces
renewal
slopes - 10/23/2018 2:35:45 PM",,
81191,FD200503452,City Mart,31-Jan-2019 00:00:00,07-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,81191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,322 Broad St,"renewal
 - 2/7/2018 2:22:40 PM",,
87970,SA200500909,Colombia Auto Service & Sales,01-May-2019 00:00:00,16-Apr-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,87970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1160 Westminster St,"Added Second Hand Dealer to an existing Motor Vehicle Repair
bcarvalho - 4/16/2018 10:02:36 AM",,
77628,FD200503292,Honey Dew,31-Jan-2019 00:00:00,14-Mar-2018 00:00:00,240,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,77628,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,269 Valley St,"RENEWAL

 - 3/14/2018 3:59:08 PM",,
58349,FD200502113,NEW BATTAMBANG MARKET,31-Jan-2019 00:00:00,13-Apr-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,58349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,366 Elmwood Ave,"RENEWAL
 - 4/13/2018 3:15:39 PM",,
81911,D0200500624,Aurora Club,01-Dec-2019 00:00:00,09-Nov-2018 00:00:00,1020,LiquorD,"Intoxicating Beverages, Class D Club","Club License, Class D",A Club duly chartered under the laws of the State of Rhode Island at,81911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,289 Broadway,"Renewal 111387

Lwilson - 11/9/2018 11:22:22 AM",,
72816,FD200503080,BIG TONY'S PIZZA,31-Jan-2019 00:00:00,04-Apr-2018 00:00:00,330,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,72816,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,525 Eaton St,"1 am to 4 am - DELIVERY ONLY


bcarvalho - 4/4/2018 3:53:22 PM",,
83342,BL200500688,Centerplate,01-Dec-2019 00:00:00,30-Nov-2018 00:00:00,660,LiquorBlim,"Intoxicating Beverages, Class B Limited beer wine","Retailer's Intoxicating Beverages License, Class B-LIMITED",To sell at retail beer and wine at,83342,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1000 Elmwood Ave,"Renewal
Lwilson - 11/30/2018 3:58:21 PM",,
87102,FD200503676,El Mangu Restaurant,31-Jan-2019 00:00:00,23-Apr-2018 00:00:00,300,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,87102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,601 Hartford Ave,"NEW; 2  MECHANICAL DEVICES

 - 4/23/2018 2:14:56 PM",,
69074,FD200502609,Au Bon Pain,31-Jan-2019 00:00:00,27-Mar-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,100 Westminster St,"Renewal
bcarvalho - 3/27/2018 11:51:19 AM",,
85392,EA200500569,PeopleReady,01-May-2019 00:00:00,22-May-2018 00:00:00,110,EmplAgen,Employment Agency,Employment Agency License,To keep an Intelligence or Employment Office at,85392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,191 Broadway,"RENEWAL
 - 5/22/2018 10:09:17 AM",,
81458,BV200501532,SPORTS TAP,01-Dec-2019 00:00:00,28-Dec-2018 00:00:00,2770,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81458,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,415 Harris Ave,"Renewal - 111884                                         1 Billiard Table


bcarvalho - 11/28/2018 2:32:20 PM",,
89666,EP200501464,,31-Oct-2019 00:00:00,08-Nov-2018 00:00:00,50,Expansion,Expansion of premises,Expansion of Premises,To expand premises at,89666,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Water/Williams/Wickenden,25 Dorrance St,"#109113 PRONK!! Band Festival October 8, 2018 2:00 PM to 10:00 PM
 - 11/8/2018 9:31:02 AM",,
50960,MV200500701,ROMANA MUFFLER REPAIR,01-Aug-2019 00:00:00,08-Aug-2018 00:00:00,200,MoVehRep,Motor Vehicle Repair,Motor Vehicle Repair Business,To repair vehicle at,50960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,11 Lenox Ave,"Renewal
bcarvalho - 8/8/2018 2:14:46 PM",,
81335,A0200500746,Silver Lake Liquors,01-Dec-2019 00:00:00,19-Nov-2018 00:00:00,1210,LiquorA,"Intoxicating Beverages, Class A","Retailer's License, Class A","To sell at retail in, in original packages and not to be consumed on the premises at",81335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,311 Pocasset Ave,"Renewal - 112282
bcarvalho - 11/19/2018 1:57:05 PM",,
89805,ET200515224,Tafino Restaurant & Lounge,31-Dec-2018 00:00:00,30-Nov-2018 00:00:00,250,Entertain,Entertainment,Entertainment License,To have entertainment at,89805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370 Valley Street,370 Valley St,"#115739 December 1,2,5,6,7,8,9,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,29,30,31, 2018 Sun-Thur 10:00 PM to 1:00 AM Fri. & Sat. 10:00 PM to 2:00 AM
 - 11/30/2018 1:39:15 PM",,
73208,FD200503159,Cafe La France,31-Jan-2019 00:00:00,12-Feb-2018 00:00:00,110,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,73208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 Citizens Plaza,"renewal
 - 2/12/2018 12:59:37 PM",,
89803,ET200515222,Avon Cinema,31-Dec-2018 00:00:00,30-Nov-2018 00:00:00,140,Entertain,Entertainment,Entertainment License,To have entertainment at,89803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260 Thayer Street,260 Thayer St,"#115983 December 2018 Movies 12:00 Pm to 11:59 PM
 - 11/30/2018 1:14:39 PM",,
69443,FD200502853,Newport Creamery #4,31-Jan-2019 00:00:00,28-Jun-2018 00:00:00,240,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69443,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,673 Smith St,"Renewal
bcarvalho - 6/28/2018 12:18:30 PM",,
87834,ET200514552,The Alley Cat,16-Mar-2019 00:00:00,16-Mar-2018 00:00:00,60,Entertain,Entertainment,Entertainment License,To have entertainment at,87834,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow Street from Washington to Westminster,17 Snow St,"ONE DAY              10:00 AM - 2:00 AM  Dancing and Theatrical Performance

bcarvalho - 3/16/2018 10:50:27 AM",,
87250,SA200500898,RI Collision Sales & Service,01-May-2019 00:00:00,13-Nov-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,87250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,195 Valley St,"Renewal 110579

Lwilson - 11/13/2018 1:39:32 PM",,
69219,FD200502707,PC Food Mart Plus,31-Jan-2019 00:00:00,30-Jan-2018 00:00:00,530,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69219,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,408 Douglas Ave,"renewal
 - 1/30/2018 2:35:53 PM",,
85171,PK200500785,CHARLES ORMS ASS.,01-Apr-2019 00:00:00,23-Mar-2017 00:00:00,825,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,85171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,10 Orms St,"RENEWAL130 SPACES


 - 7/6/2018 3:12:16 PM",,
88046,FD200503732,Family Dollar #22868,31-Jan-2019 00:00:00,30-Apr-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,88046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1030 Chalkstone Ave,"new
 - 4/30/2018 10:30:21 AM",,
74976,FD200503191,CROWN FRIED CHICKEN,31-Jan-2019 00:00:00,27-Jul-2018 00:00:00,240,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,74976,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,912 Broad St,"Renewal
bcarvalho - 7/27/2018 2:38:33 PM",,
81657,BV200501637,VIA ROMA,01-Dec-2019 00:00:00,30-Nov-2018 00:00:00,2770,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81657,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,308 Atwells Ave,"Renewal-113596
sbodden - 11/30/2018 6:20:04 PM",,
61192,PB200500521,PROVIDENCE PAWN,01-May-2019 00:00:00,20-Feb-2018 00:00:00,620,Pawnbrok,Pawnbrokers,Pawnbrokers License,To carry on the business of Pawnbroker at,61192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,1155 North Main St,"Renewal - 2017 & 2018

bcarvalho - 2/20/2018 12:28:36 PM",,
69132,FD200502651,Sam's Food Store,31-Jan-2019 00:00:00,29-Jan-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,28 Hartford Ave,"renewal
 - 1/29/2018 12:57:20 PM",,
84721,BV200501813,What  Cheer Tavern,01-Dec-2019 00:00:00,16-Nov-2018 00:00:00,2720,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,84721,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,228 New York Ave,"Renewal-112388
sbodden - 11/16/2018 3:47:03 PM",,
86643,FD200503662,K KHOUT,31-Jan-2019 00:00:00,15-Feb-2018 00:00:00,530,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,86643,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,691 Valley St,,,
82415,FD200503524,MARQUEE CAFE,01-Jan-2019 00:00:00,25-Jul-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,82415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,220 Weybosset St,"Renewal

bcarvalho - 7/25/2018 2:25:46 PM",,
69234,FD200502718,North Main Sales,31-Jan-2019 00:00:00,31-Jan-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69234,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,691 North Main St,"renewal
 - 1/31/2018 1:39:49 PM",,
87644,FD200503706,La Ideal Market,31-Jan-2019 00:00:00,01-Feb-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,87644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,227 Waldo St,"New
bcarvalho - 2/1/2018 11:00:47 AM",,
78847,FD200503349,EXPLOSION MARKET,31-Jan-2019 00:00:00,05-Apr-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,78847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,248 Dexter St,"RENEWAL
 - 4/5/2018 1:17:51 PM",,
69176,FD200502681,New Way Super Market,31-Jan-2019 00:00:00,25-Jul-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,342 Elmwood Ave,"New
bcarvalho - 7/25/2018 10:18:44 AM",,
87342,BV200501861,Haruki East,01-Dec-2019 00:00:00,20-Nov-2018 00:00:00,2220,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,87342,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,172 Wayland Ave,"Renewal 109919
Lwilson - 11/20/2018 1:19:27 PM",,
68320,BV200501076,TEN STEAK & SUSHI,01-Dec-2019 00:00:00,29-Nov-2018 00:00:00,3020,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,68320,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,55 Pine St,"Renewal
Lwilson - 11/29/2018 12:16:54 PM",,
84922,SS200501370,Rainbow#575,31-Dec-2018 00:00:00,26-Oct-2018 00:00:00,100,SundaySale,SundaySales,Holiday Sale License,To Sell Certain Articles on Holidays at,84922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,79 Eagle St,"#93603 Renewal
 - 10/26/2018 1:52:07 PM",,
69368,FD200502811,GEMMA'S MARKET,31-Jan-2019 00:00:00,26-Jan-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,458 Cranston St,"Renewal
 - 1/26/2018 4:06:18 PM",,
70329,SA200500842,Valley St Auto,01-May-2019 00:00:00,09-Oct-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,70329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,466 Valley St,"Renewal - 112714
bcarvalho - 10/10/2018 2:47:55 PM",,
87082,FD200503674,Crespo Market,31-Jan-2019 00:00:00,20-Feb-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,87082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1115 Broad St,"Renewal
bcarvalho - 2/20/2018 4:16:54 PM",,
89135,FD200503766,Las Delicias Retaurant Bakery,31-Jan-2019 00:00:00,09-Aug-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,89135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,968 Atwells Ave,"NEW
 - 8/9/2018 9:26:58 AM",,
80037,EP200501253,HARUKI EAST RESTAURANT,31-Oct-2019 00:00:00,15-May-2018 00:00:00,250,Expansion,Expansion of premises,Expansion of Premises,To expand premises at,80037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172-174 Wayland Avenue,172 Wayland Ave,"Must not encroach within 4 feet of the curb and with respect to any established obstruction in the public right of way.

 - 5/15/2018 8:56:56 AM",,
59735,SP200500605,JERRY'S SERVICE INC.,14-Feb-2019 00:00:00,21-Feb-2018 00:00:00,100,StoPetrol,"Storage, Petroleum Products",Storage of Petroleum Products,To store Petroleum Products at,59735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1101 Hope St,"Renewal
bcarvalho - 2/22/2018 11:44:15 AM",,
89608,FD200503780,Thayer Street Deli,31-Jan-2019 00:00:00,25-Oct-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,89608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,267 Thayer St,"109437
sbodden - 10/25/2018 10:19:13 AM",,
86256,FD200503648,SCHASTEA,31-Jan-2019 00:00:00,31-Jan-2017 00:00:00,240,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,86256,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,300 Broadway,"NEW
bcarvalho - 6/22/2017 3:22:51 PM 

 - 2/8/2018 12:06:42 PM",,
77282,FD200503278,Mobil Mart,31-Jan-2019 00:00:00,14-Mar-2018 00:00:00,520,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,77282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,269 Valley St,"Renewal
 - 3/14/2018 3:55:39 PM",,
88962,C0200500566,Tres Letras Hookah Lounge,01-Dec-2019 00:00:00,30-Nov-2018 00:00:00,1010,LiquorC,"Intoxicating Beverages, Class C Saloon","Retailer's Intoxicating Beverages License, Class C",To sell intoxicating beverages at retail at,88962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,650 Potters Ave,"Renewal                                                      NO BILLIARD TABLES AND NO FOOD
Lwilson - 11/30/2018 9:43:22 AM",,
69073,FD200502608,Olympic Pizza,31-Jan-2019 00:00:00,22-Jan-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1323 Broad St,"Renew
 - 1/22/2018 1:10:35 PM",,
89027,FD200503758,Baja's Tex Mex Grill,31-Jan-2019 00:00:00,23-Jul-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,89027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,273 Thayer St,"New
bcarvalho - 7/23/2018 11:02:08 AM",,
69413,FD200502839,Sunrise Market,31-Jan-2019 00:00:00,28-Feb-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1222 Smith St,"renewal
 - 2/28/2018 12:27:26 PM",,
75796,SA200500861,S & S Auto Sales & Repair,01-May-2019 00:00:00,22-Oct-2018 00:00:00,300,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,75796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,432 Valley St,"Renewal - 114135

bcarvalho - 10/22/2018 1:12:04 PM",,
81285,FD200503457,Douglas Food Mart and Gas,31-Jan-2019 00:00:00,24-Sep-2018 00:00:00,420,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,81285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,175 Douglas Ave,"renewal

 - 10/4/2018 3:18:29 PM",,
59081,FD200502357,Family Dollar #8177,31-Jan-2019 00:00:00,20-Jul-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,59081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,541 Smith St,"Renewal
 - 7/20/2018 10:29:46 AM",,
81836,FD200503471,Sikhay Market,31-Jan-2019 00:00:00,16-Mar-2017 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,81836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,691 Chalkstone Ave,,,
